2
-3.770013152542373014e-01,-3.108331243796095822e-01,-2.656482707592592307e-01,-2.889421601456752531e-01,-2.378130427728613050e-01,-1.604303628318584085e-01,-1.996809663250366240e-01,-1.602240107719927753e-01,-1.239481666666667481e-01,-1.758741873536300293e-01,-1.938825393939394015e-01,-2.083752888888887878e-01
2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.999999999999999556e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00,1.100000000000000089e+00,1.300000000000000044e+00,1.500000000000000000e+00,1.699999999999999956e+00
